customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,churn
1256,26,Female,5,51.34809067494221,232.66802297580602,Month-to-month,Mailed check,No,No,No,Yes,No,Yes,0
1257,70,Male,41,60.044367085606005,2291.7050030831224,Two year,Bank transfer,Fiber optic,No,Yes,No,Yes,No,1
1258,51,Female,18,54.703027083526756,1022.060696316586,One year,Electronic check,DSL,No,No,No,Yes,Yes,0
1259,34,Male,1,20.0,46.448168495137395,One year,Electronic check,Fiber optic,No,No,No,Yes,Yes,0
1260,44,Male,72,92.26106881503735,6649.167190659266,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,No,Yes,0
1261,53,Male,6,89.6632401040415,516.2967356020347,Month-to-month,Bank transfer,DSL,No,Yes,No,No,No,1
1262,46,Male,47,24.61535592907817,1127.6459367894286,One year,Bank transfer,DSL,No,Yes,Yes,No,No,1
1263,53,Female,4,34.11856585510267,186.6642867904779,One year,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,0
1264,31,Male,46,116.80846416254596,5370.307691318252,Month-to-month,Bank transfer,DSL,Yes,No,No,No,Yes,0
1265,47,Male,1,83.98364549476956,115.48083265030277,One year,Mailed check,DSL,Yes,No,No,Yes,Yes,0
1266,23,Female,17,73.18242923345792,1265.5995787142394,Month-to-month,Bank transfer,DSL,Yes,No,Yes,No,No,1
1267,43,Male,35,72.5149514580287,2650.366029740581,Two year,Electronic check,No,No,No,No,No,Yes,0
1268,31,Male,65,62.814857165835015,4150.665125516781,Two year,Bank transfer,Fiber optic,No,No,No,Yes,Yes,0
1269,33,Female,57,61.74758537712937,3538.898550811393,Month-to-month,Credit card,DSL,No,Yes,Yes,Yes,Yes,0
1270,63,Female,41,92.39269690597993,3939.942776210395,Two year,Electronic check,Fiber optic,No,Yes,No,Yes,No,0
1271,61,Female,52,58.31898290119776,3074.6139637679394,Two year,Mailed check,Fiber optic,No,Yes,Yes,No,Yes,1
1272,54,Male,5,45.549399970498186,358.2432687315328,Month-to-month,Bank transfer,DSL,No,No,Yes,No,No,0
1273,28,Female,8,100.40501179586332,863.9343552055703,One year,Bank transfer,DSL,Yes,No,No,No,Yes,1
1274,40,Female,8,42.75477240242071,157.84627132621142,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,0
1275,63,Male,11,100.16721947860694,1232.3228905966093,One year,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,0
1276,47,Male,11,43.174480280212514,488.43690721660454,Month-to-month,Mailed check,Fiber optic,Yes,No,No,No,No,1
1277,79,Male,18,77.62714595930342,1392.093150177384,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,No,No,0
1278,50,Male,4,47.97218509142639,220.02357511466326,Month-to-month,Electronic check,DSL,Yes,No,Yes,Yes,No,0
1279,47,Male,28,58.41820030837733,1601.2112924388584,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,No,0
1280,40,Female,4,42.05747219024035,190.9327747998559,Two year,Bank transfer,DSL,No,No,Yes,No,No,0
1281,47,Female,8,64.17921505297326,454.24611378947685,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,No,No,0
1282,42,Female,16,42.69386393002403,810.5290487538215,Month-to-month,Credit card,DSL,No,Yes,No,No,Yes,0
1283,55,Male,38,68.58150226749457,2594.738274802689,Two year,Credit card,DSL,Yes,Yes,No,No,No,0
1284,59,Male,32,74.49161555897219,2345.4733136148666,Month-to-month,Credit card,Fiber optic,Yes,No,Yes,Yes,No,0
1285,33,Male,24,30.35401701909875,636.0038268864427,One year,Credit card,DSL,No,No,Yes,Yes,Yes,0
1286,25,Female,4,91.26511838351085,391.93805244890757,Two year,Mailed check,Fiber optic,No,No,Yes,No,No,1
1287,18,Female,19,120.0,2298.710710012509,Two year,Credit card,DSL,No,Yes,No,No,Yes,0
1288,52,Male,2,45.77111540966074,130.38469218707212,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,1
1289,28,Female,11,55.52098534104214,508.0056500009507,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,1
1290,18,Male,12,118.58679827569453,1262.923459427177,Two year,Credit card,DSL,No,No,No,Yes,Yes,0
1291,50,Female,1,30.235623870110263,92.79475412076624,Month-to-month,Electronic check,No,No,No,No,No,Yes,1
1292,80,Female,7,57.977261559685964,554.3050171054525,Month-to-month,Credit card,DSL,No,No,Yes,No,No,1
1293,44,Female,72,66.44706880745883,4681.553591898047,Month-to-month,Bank transfer,DSL,Yes,Yes,No,Yes,Yes,1
1294,57,Male,72,55.89210136445311,4183.175426596794,Month-to-month,Credit card,Fiber optic,No,No,Yes,Yes,Yes,1
1295,46,Female,10,65.18188379462026,680.2099438198408,One year,Electronic check,Fiber optic,No,No,Yes,Yes,No,0
1296,43,Female,1,46.269173837768044,46.269173837768044,One year,Bank transfer,Fiber optic,No,No,No,No,Yes,1
1297,58,Male,4,51.30414468546712,165.46170908729067,Two year,Electronic check,DSL,No,No,No,No,Yes,0
1298,40,Female,11,50.108296769972085,412.73946252719327,One year,Credit card,No,Yes,No,No,Yes,Yes,0
1299,49,Male,70,42.71031477939221,3088.494886149915,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,0
1300,49,Male,3,81.37927267230668,166.57718187315976,Month-to-month,Bank transfer,DSL,Yes,No,No,Yes,Yes,1
1301,34,Male,34,63.65959160094451,2086.4454468583535,Two year,Electronic check,DSL,No,No,Yes,Yes,No,1
1302,59,Male,2,44.14195813363952,187.4765472559745,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,1
1303,42,Male,72,85.10419146338955,5939.203440696875,Month-to-month,Mailed check,Fiber optic,Yes,No,No,Yes,Yes,0
1304,33,Female,11,60.476872324315735,512.8858145006564,Two year,Electronic check,DSL,No,No,Yes,No,No,0
1305,53,Male,35,37.29828589595781,1303.6265820077151,One year,Bank transfer,DSL,No,No,No,Yes,No,0
1306,31,Male,10,59.67388520347979,626.0672949352831,Month-to-month,Electronic check,DSL,Yes,No,No,No,Yes,1
1307,45,Male,23,70.46428475681867,1669.1520142037218,Two year,Mailed check,Fiber optic,No,No,Yes,No,Yes,1
1308,44,Male,5,24.10072960421001,90.32379868142478,Two year,Bank transfer,No,Yes,No,No,No,No,0
1309,61,Female,3,86.56298438694728,512.7259200250107,Month-to-month,Electronic check,Fiber optic,Yes,No,No,Yes,No,1
1310,52,Male,66,42.45554723021534,2779.276861317629,Two year,Mailed check,Fiber optic,Yes,No,Yes,No,No,0
1311,44,Female,59,105.4041818464124,6195.76811372806,Month-to-month,Credit card,No,No,No,No,No,Yes,0
1312,57,Male,52,90.03521503410768,4602.1325148922115,One year,Electronic check,Fiber optic,No,No,No,Yes,Yes,1
1313,65,Female,23,67.31853794356542,1560.7170543541117,Two year,Electronic check,Fiber optic,No,Yes,No,No,Yes,0
1314,53,Male,39,36.00745356674775,1465.7868123078397,Two year,Mailed check,DSL,No,No,No,No,No,0
1315,45,Male,1,67.34960479882636,187.70741025217237,Month-to-month,Mailed check,Fiber optic,Yes,No,No,No,No,0
1316,25,Female,9,85.76300877627226,622.9386525424286,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,No,Yes,1
1317,29,Male,9,73.40874764990349,636.0791950135613,Month-to-month,Mailed check,DSL,No,No,No,No,Yes,1
1318,40,Female,24,49.523875516116554,1233.2433734677118,One year,Credit card,No,Yes,No,Yes,No,No,0
1319,35,Male,10,59.597053446184674,654.6762879213003,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,1
1320,42,Female,3,62.86840373267712,189.2600769784853,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,Yes,Yes,1
1321,45,Male,21,50.51827775631279,1115.1262298357788,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,1
1322,52,Male,40,20.287190655256776,730.591236917691,Month-to-month,Bank transfer,Fiber optic,No,No,No,Yes,Yes,1
1323,43,Female,11,100.23328271206705,1258.3566530645733,Month-to-month,Credit card,DSL,No,No,Yes,No,Yes,1
1324,52,Male,3,70.49796310258733,310.75669960570497,Two year,Bank transfer,DSL,No,No,No,No,Yes,0
1325,45,Male,5,42.26314174099297,76.82292999844762,Month-to-month,Credit card,Fiber optic,No,No,Yes,No,Yes,1
1326,18,Male,6,94.19852605847572,457.6808515391787,Month-to-month,Mailed check,Fiber optic,Yes,No,No,No,Yes,1
1327,30,Male,8,70.06752290369961,455.8480082189063,Two year,Electronic check,No,No,No,No,No,No,0
1328,42,Male,24,30.945648475723974,810.4925605070282,One year,Electronic check,DSL,Yes,Yes,Yes,Yes,Yes,0
1329,26,Male,22,79.66138879044499,1624.0777767480429,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,0
1330,53,Female,28,76.29326968008547,2103.109117621585,Month-to-month,Mailed check,Fiber optic,No,No,Yes,No,Yes,1
1331,67,Female,10,85.88309791516106,904.301418793288,One year,Electronic check,Fiber optic,No,No,Yes,No,Yes,1
1332,63,Female,41,63.160368710668145,2582.9585236827506,Month-to-month,Mailed check,No,No,No,No,No,No,1
1333,41,Male,5,66.8692632957389,360.2350680499651,One year,Mailed check,No,No,No,Yes,Yes,Yes,0
1334,67,Female,15,71.54902737121532,966.655139433354,Month-to-month,Electronic check,DSL,Yes,No,No,Yes,Yes,1
1335,47,Male,38,73.12367865744207,2838.185226322523,Month-to-month,Electronic check,DSL,No,No,No,No,Yes,0
1336,39,Male,4,20.0,20.0,Month-to-month,Credit card,DSL,Yes,No,No,No,Yes,1
1337,35,Male,2,54.6021171477615,76.74226685572887,One year,Mailed check,Fiber optic,No,No,Yes,Yes,Yes,1
1338,40,Male,51,113.82479396762092,5828.8376651392655,Two year,Bank transfer,DSL,No,Yes,No,No,No,0
1339,39,Female,10,51.31105139264324,523.4183360795172,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,No,Yes,0
1340,47,Male,27,53.048452693434136,1434.706224624281,One year,Mailed check,Fiber optic,No,No,No,No,No,0
1341,47,Female,1,72.41288967802903,72.41288967802903,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,1
1342,45,Male,28,26.39032881168286,708.9742656072009,Month-to-month,Mailed check,Fiber optic,No,No,Yes,Yes,Yes,0
1343,51,Female,9,20.0,180.2183590837036,Two year,Bank transfer,Fiber optic,No,No,Yes,No,Yes,1
1344,62,Female,1,44.22980731985942,44.22980731985942,Month-to-month,Mailed check,Fiber optic,Yes,No,No,Yes,Yes,0
1345,59,Female,22,71.44367034643369,1525.5074509902033,Two year,Electronic check,DSL,Yes,Yes,No,Yes,Yes,0
1346,22,Female,6,65.6148299003782,432.4569673055538,One year,Electronic check,Fiber optic,Yes,No,No,No,No,0
1347,18,Female,11,77.52979243384002,725.0840563877059,Two year,Credit card,Fiber optic,Yes,No,Yes,Yes,Yes,0
1348,59,Female,2,68.29556818837546,252.24930153617487,One year,Mailed check,Fiber optic,No,No,No,No,Yes,0
1349,24,Male,3,81.41525783622225,371.20709976865106,Month-to-month,Bank transfer,No,No,No,Yes,Yes,No,1
1350,41,Female,8,61.20902501019673,365.1571424855653,Month-to-month,Mailed check,No,No,No,Yes,No,Yes,1
1351,27,Male,2,54.69542264286419,245.1528085907423,Month-to-month,Credit card,No,No,No,No,Yes,Yes,1
1352,18,Female,58,42.6598775689566,2459.9147401282694,Month-to-month,Bank transfer,DSL,No,No,Yes,No,Yes,1
1353,53,Male,1,103.69025163848444,145.5417075541899,Month-to-month,Mailed check,Fiber optic,No,No,No,No,Yes,0
1354,56,Female,15,98.4392477518841,1426.9236110654367,Month-to-month,Credit card,DSL,No,No,No,No,Yes,1
1355,36,Female,3,54.53720829684233,255.91610761320317,Two year,Bank transfer,DSL,No,Yes,No,No,Yes,0
1356,18,Male,8,73.13031558336347,625.6519265517744,Month-to-month,Electronic check,DSL,No,No,No,Yes,Yes,1
1357,36,Female,62,78.86125864458525,4807.982710304525,One year,Electronic check,DSL,Yes,No,No,Yes,No,0
1358,50,Female,4,43.74290501039923,58.45142004506806,Two year,Credit card,DSL,No,Yes,Yes,No,No,0
1359,22,Female,72,59.095931981851365,4108.876859172376,Two year,Credit card,Fiber optic,Yes,Yes,No,No,No,0
1360,47,Male,5,41.681029716375136,227.1993262251513,Month-to-month,Bank transfer,No,No,No,No,Yes,Yes,1
1361,44,Female,32,33.47610233052655,1128.4824157548233,Month-to-month,Bank transfer,DSL,No,No,No,Yes,Yes,0
1362,53,Male,18,64.23602716695106,1221.3450568830633,Month-to-month,Bank transfer,No,Yes,Yes,No,No,Yes,1
1363,46,Female,51,71.51286128705698,3635.3578161791684,Month-to-month,Mailed check,DSL,No,No,Yes,No,Yes,0
1364,30,Female,19,71.97912851565421,1251.9037962309935,Month-to-month,Bank transfer,DSL,No,No,Yes,No,Yes,1
1365,62,Male,18,71.94029408250931,1226.7178136827895,Two year,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,0
1366,42,Female,5,59.39120790352324,412.19090341380877,Month-to-month,Credit card,Fiber optic,No,No,No,Yes,Yes,1
1367,44,Female,4,64.31380217236162,208.79235222943834,One year,Credit card,DSL,Yes,Yes,No,Yes,No,0
1368,31,Male,59,43.50749396954405,2581.2839072712463,Two year,Bank transfer,DSL,No,No,No,No,Yes,0
1369,38,Female,9,100.91971954508917,800.7124275483137,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,1
1370,31,Male,11,30.6319822648002,370.6101094587057,Month-to-month,Electronic check,DSL,Yes,No,No,No,No,1
1371,42,Male,34,61.624811209088385,2049.475124941097,One year,Mailed check,Fiber optic,No,No,Yes,No,Yes,1
1372,70,Male,9,45.41005410556653,513.3617583276751,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,Yes,Yes,1
1373,24,Female,72,66.84783795038197,4890.400103048183,One year,Bank transfer,DSL,Yes,No,No,Yes,Yes,0
1374,20,Male,32,81.54774046110873,2559.9571000979895,Month-to-month,Mailed check,No,No,No,No,No,No,1
1375,67,Male,21,40.553731172651766,838.9619518909207,Two year,Bank transfer,DSL,Yes,No,Yes,Yes,Yes,0
1376,41,Female,51,69.08299186415951,3468.120961068072,Month-to-month,Credit card,Fiber optic,No,Yes,No,Yes,Yes,1
1377,34,Male,1,78.73087759058683,78.73087759058683,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,0
1378,60,Female,7,82.46555142668477,491.5146170320717,One year,Mailed check,No,Yes,Yes,No,No,Yes,1
1379,35,Female,15,35.113833094842924,546.5292291947259,Month-to-month,Credit card,Fiber optic,No,No,Yes,No,No,1
1380,72,Female,6,42.97655127246679,290.38525745775894,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,Yes,Yes,0
1381,55,Female,32,81.82266369077578,2633.180028464089,Month-to-month,Bank transfer,DSL,No,No,Yes,No,Yes,1
1382,37,Male,60,58.32044231413552,3469.0532334522672,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,0
1383,77,Male,13,103.5169224498247,1439.0266524198196,One year,Credit card,Fiber optic,No,No,No,No,No,1
1384,35,Male,10,46.16121283806865,467.96631883678026,One year,Electronic check,Fiber optic,Yes,No,No,No,Yes,1
1385,56,Male,72,76.03974132328362,5545.186758086015,One year,Mailed check,No,No,No,No,No,No,0
1386,49,Male,14,44.19763276338516,441.3893454671403,One year,Electronic check,DSL,No,No,Yes,Yes,No,0
1387,64,Female,16,111.6821778083376,1394.6748197715674,Month-to-month,Electronic check,No,No,No,Yes,No,No,1
1388,68,Male,10,59.67160303290288,625.0948331128369,Month-to-month,Mailed check,No,No,No,No,No,Yes,1
1389,45,Male,57,76.04732458667249,4192.220936068183,One year,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,1
1390,33,Male,20,52.719618306480044,1033.1471958582952,Two year,Credit card,Fiber optic,No,No,Yes,Yes,Yes,1
1391,51,Female,34,79.31774291086751,2666.593554867035,Month-to-month,Credit card,DSL,No,No,No,No,Yes,1
1392,34,Female,40,44.96783909232873,1957.453623934703,Month-to-month,Mailed check,No,No,No,Yes,Yes,Yes,0
1393,75,Male,10,84.44193567312732,884.4190120256338,Month-to-month,Bank transfer,DSL,No,Yes,Yes,No,Yes,1
1394,47,Female,13,47.69181874161599,636.5795463208751,One year,Bank transfer,Fiber optic,No,No,No,No,Yes,0
1395,39,Male,45,63.306100287475005,2932.4736283997427,One year,Credit card,Fiber optic,Yes,No,No,Yes,No,1
1396,47,Male,10,69.55932128136442,732.4429714975481,Month-to-month,Bank transfer,No,Yes,No,No,No,Yes,1
1397,24,Female,37,36.48806601473298,1304.2907432462769,One year,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,1
1398,30,Female,67,61.46237430588711,4225.126671519892,Month-to-month,Credit card,Fiber optic,Yes,No,No,No,No,1
1399,63,Male,23,75.2263248289876,1619.2304582778875,Month-to-month,Bank transfer,DSL,No,No,Yes,No,Yes,0
1400,35,Male,32,120.0,3872.324718753356,Two year,Bank transfer,DSL,No,No,No,No,No,0
1401,29,Female,39,64.17241697866753,2347.9672827544023,Month-to-month,Credit card,DSL,No,No,No,No,Yes,0
1402,53,Male,44,77.419641164276,3426.8585969797437,Month-to-month,Credit card,No,No,No,Yes,No,No,0
1403,62,Female,12,63.922399797232565,786.3677617440837,Two year,Bank transfer,Fiber optic,No,Yes,Yes,No,No,0
1404,55,Male,1,97.46682496652663,265.1123211579929,Two year,Bank transfer,Fiber optic,No,Yes,No,No,Yes,1
1405,59,Female,12,29.47720053691895,197.22901709884943,One year,Credit card,Fiber optic,No,Yes,No,No,No,1
1406,33,Male,26,78.17030116450361,1972.3391126917127,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,1
1407,23,Male,14,33.628826010036505,553.0718067979254,Month-to-month,Mailed check,DSL,No,Yes,Yes,Yes,Yes,1
1408,67,Female,33,20.0,693.5317256397308,Two year,Electronic check,DSL,Yes,No,Yes,No,No,0
1409,40,Male,10,61.69839485756998,635.0144537094501,One year,Credit card,DSL,Yes,No,Yes,No,No,1
1410,41,Male,24,63.28793700629074,1423.2969178551239,Two year,Bank transfer,Fiber optic,No,No,No,Yes,Yes,0
1411,64,Female,4,60.041895589264776,181.08574754791618,Month-to-month,Electronic check,DSL,No,Yes,No,No,Yes,1
1412,53,Male,33,74.81198355396756,2593.299558103255,Month-to-month,Credit card,Fiber optic,No,No,No,Yes,No,1
1413,51,Male,18,113.56110226776077,2038.9489214443013,Two year,Bank transfer,Fiber optic,No,No,Yes,No,Yes,1
1414,77,Male,5,56.63823446048375,320.72714191686606,One year,Credit card,Fiber optic,No,No,No,Yes,No,1
1415,35,Female,8,76.64558741935228,601.6458664771703,Month-to-month,Electronic check,DSL,No,No,Yes,No,No,0
1416,58,Female,33,33.67564593142803,992.9877642121485,Month-to-month,Bank transfer,DSL,No,No,Yes,No,Yes,0
1417,45,Female,15,62.568668671148004,1031.9110726747197,Month-to-month,Bank transfer,DSL,No,No,No,No,Yes,1
1418,49,Male,5,53.43644110152579,317.5054439608786,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,Yes,Yes,1
1419,67,Male,72,48.829926606900415,3746.3183994335486,Month-to-month,Bank transfer,DSL,No,Yes,Yes,Yes,No,1
1420,52,Male,30,103.29686609422296,2997.3478448616347,Month-to-month,Credit card,No,Yes,No,No,Yes,No,0
1421,53,Male,72,86.9381031686688,6341.800720264202,One year,Mailed check,Fiber optic,No,No,Yes,No,Yes,1
1422,61,Female,13,62.182071921974256,677.2125383819653,Month-to-month,Credit card,DSL,No,No,No,Yes,Yes,0
1423,39,Male,15,23.195387546647016,363.665469967013,Two year,Electronic check,Fiber optic,No,No,Yes,No,No,0
1424,32,Male,54,75.0105627114111,4148.221045322515,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,1
1425,29,Male,17,120.0,1832.7864883903512,One year,Electronic check,Fiber optic,No,Yes,No,No,No,1
1426,18,Female,29,41.15904894658247,1173.1191720267311,Month-to-month,Mailed check,DSL,No,No,No,Yes,Yes,0
1427,75,Male,6,92.83507327942455,500.6894662722853,One year,Mailed check,DSL,No,No,No,No,No,1
1428,28,Male,14,92.05861513841363,1218.6248821082786,Two year,Credit card,DSL,No,No,No,Yes,No,1
1429,41,Male,3,70.93083174577306,251.31376046325462,Two year,Bank transfer,DSL,No,No,No,No,Yes,1
1430,40,Male,5,44.18073702721147,332.97225577831693,One year,Mailed check,Fiber optic,No,Yes,No,No,No,0
1431,49,Male,1,20.0,20.0,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,Yes,Yes,1
1432,57,Female,1,80.19733813289928,100.74598088890124,Two year,Electronic check,No,Yes,Yes,No,Yes,Yes,0
1433,57,Male,72,42.9153623700398,3101.3369659487907,Two year,Electronic check,DSL,No,No,No,No,Yes,0
1434,36,Male,6,59.55933355950203,357.53635199265364,Two year,Bank transfer,DSL,No,No,No,No,No,0
1435,42,Male,26,35.51663638201788,814.4982821612541,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,No,1
1436,49,Male,43,62.03784183516361,2778.471659084325,Two year,Credit card,DSL,No,No,Yes,Yes,No,0
1437,41,Male,19,71.6643445148637,1391.1420825982939,Month-to-month,Mailed check,DSL,No,No,No,No,No,1
1438,69,Male,3,78.90536139428743,276.20423318312004,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,1
1439,52,Male,31,37.76165602228259,1089.960373788202,Month-to-month,Bank transfer,DSL,No,Yes,No,No,Yes,0
1440,56,Male,22,91.77666464825441,1973.164582462673,Month-to-month,Credit card,Fiber optic,No,No,No,No,Yes,0
1441,54,Male,31,62.687130224893565,1925.6876172006228,One year,Electronic check,DSL,No,No,No,No,No,0
1442,62,Male,35,43.16655974237638,1357.4171216382879,Two year,Bank transfer,Fiber optic,No,No,No,Yes,No,0
1443,47,Female,72,62.231203059415506,4311.843187758149,One year,Bank transfer,No,Yes,No,No,No,Yes,0
1444,25,Female,20,63.478188931133076,1209.4889855588049,One year,Credit card,DSL,Yes,No,No,Yes,No,0
1445,50,Female,10,70.12303100179912,753.4823866622302,One year,Electronic check,No,No,No,No,Yes,Yes,1
1446,35,Female,25,80.74557334472753,1953.3255946251943,One year,Bank transfer,Fiber optic,No,Yes,No,No,Yes,0
